week_day,hour,rout_count,temperature,visibility,distance
2,12,18,276,10000,243.8317535
5,17,18,284,10000,512.4392554
4,7,12,274,10000,1011.175108
4,16,12,279,10000,398.7148812
4,10,63,279,10000,1762.179918
1,14,22,281,10000,848.1890164
2,19,41,278,10000,160.960495
1,10,12,275,10000,766.231918
4,13,34,277,10000,755.241616
2,16,20,273,4200,1028.316011
2,11,28,274,10000,78.64150367
3,8,26,271,10000,153.1893042
3,19,24,285,10000,4.34114942
1,17,20,282,10000,782.5034669
2,13,26,282,10000,126.0151205
1,8,18,277,10000,183.8065298
3,18,22,277,10000,4.226487053
5,13,12,287,10000,571.6802799
2,14,46,277,10000,4.159856336
4,9,12,274,10000,1793.944838
5,8,41,277,1200,1423.360135
3,12,41,283,10000,709.5379196
2,7,12,277,10000,72.94997803
1,7,46,271,10000,1121.098251
2,10,20,277,10000,1744.922522
1,14,47,281,10000,9.679676724
5,18,59,287,10000,2968.281992
2,19,28,278,10000,96.71139462
2,13,59,275,10000,1773.112953
4,9,22,274,10000,8.703035193
3,16,12,277,10000,19.99419416
4,13,41,285,10000,1218.472616
1,14,34,281,10000,364.3063111
4,17,18,286,10000,900.3426676
1,9,12,276,10000,566.0937768
4,16,128,287,10000,815.3778701
1,13,12,279,10000,452.4717192
1,10,47,279,9000,6.397399452
5,16,128,288,10000,447.9620496
4,14,18,277,10000,2048.796965
1,10,18,277,10000,501.3428731
2,10,28,274,10000,281.7447254
2,19,22,277,10000,136.7153005
1,8,18,275,8000,1260.3201
4,9,63,276,10000,600.8968365
2,12,47,276,10000,13.95129035
1,12,41,279,10000,1030.499501
3,18,11,286,10000,4.44374272
3,10,34,275,10000,23.45997011
2,18,28,278,10000,297.7350154
3,9,18,274,10000,67.86433025
4,9,18,275,10000,134.0845056
1,17,48,278,10000,40.17367482
1,19,128,281,10000,1243.660924
1,17,18,282,10000,1793.540509
4,16,41,287,10000,167.4287269
3,17,22,277,10000,182.4336326
4,11,34,276,10000,40.57925997
2,7,47,277,10000,189.8825099
5,15,128,277,10000,204.4371631
5,11,18,277,10000,265.1536754
1,8,11,277,10000,286.5006365
5,14,41,288,10000,229.5353322
2,17,11,278,10000,263.0127389
4,19,22,279,10000,312.8733431
3,15,47,279,10000,1080.370441
3,12,46,276,10000,505.7780709
5,12,47,278,10000,495.3746409
3,18,128,280,10000,223.0123102
1,16,20,282,10000,34.49823852
5,14,63,285,10000,769.7726764
5,14,95,285,10000,585.6588311
3,9,18,274,10000,628.8101651
1,15,48,286,10000,378.490091
1,14,20,280,10000,12.68159341
2,17,20,274,10000,1914.537883
2,8,11,274,10000,34.23256796
3,18,47,286,10000,3013.639927
5,19,18,282,10000,284.0624822
4,13,63,277,10000,71.25853837
3,15,47,277,10000,541.2764218
1,14,48,281,10000,281.1374329
5,19,41,277,10000,143.949275
4,17,34,280,10000,1344.177223
5,12,18,278,10000,292.7889242
1,18,46,284,10000,388.1697928
3,14,11,285,10000,471.4074812
3,13,63,276,10000,1778.606973
4,11,95,276,10000,720.6429604
4,14,59,278,10000,329.0351425
1,11,46,277,10000,1057.005469
1,19,20,281,10000,128.0872444
1,13,41,281,10000,366.9267075
3,17,12,286,10000,894.061525
5,9,48,272,10000,343.8199877
4,13,46,285,10000,2424.487849
4,7,12,274,10000,1311.752184
1,9,26,273,10000,31.63027012
1,10,48,277,10000,179.4450167
3,17,22,280,10000,266.2169593
2,11,63,274,10000,1167.056748
3,19,24,285,10000,842.0805192
2,14,31,283,10000,139.01118
3,9,48,274,10000,134.2367321
2,8,12,277,10000,514.9598954
1,11,28,277,10000,306.1971994
4,12,48,276,10000,60.17430258
5,19,26,282,10000,189.7135317
5,18,31,283,10000,1653.408662
5,14,28,279,10000,110.6709025
3,13,47,276,10000,2307.424676
5,8,18,277,1200,1402.384212
1,18,11,282,10000,192.0553983
3,17,34,286,10000,836.6484508
4,7,63,274,10000,11.35657922
3,14,95,279,10000,1878.931078
4,15,26,279,10000,28.36214867
4,17,31,280,10000,755.7839442
4,11,18,276,10000,6.194846454
4,15,18,286,10000,14.34622821
2,19,41,277,10000,27.24593433
2,7,41,277,10000,725.5955071
3,11,12,275,10000,373.7196345
2,11,47,279,10000,824.7589075
1,10,41,276,10000,396.9469255
1,7,128,275,10000,132.1531402
3,17,20,286,10000,1930.67518
4,10,22,274,10000,116.7872798
4,9,41,274,10000,460.1099329
1,10,26,275,10000,19.97232003
1,16,24,280,10000,790.2746315
1,18,48,278,10000,621.9866146
5,18,95,283,10000,845.0085181
1,9,41,277,9000,1170.082976
4,19,48,279,10000,253.3138473
3,17,95,286,10000,26.6857702
2,16,28,278,10000,186.3083152
3,14,48,279,10000,185.0293098
5,15,63,277,10000,720.0413224
2,11,20,279,10000,61.34921398
5,13,41,278,10000,23.55007796
2,8,31,274,10000,795.7812152
2,10,12,277,10000,15.26127362
1,10,18,277,10000,5.053019859
5,7,48,270,10000,110.8968226
3,8,12,273,10000,5.549453379
3,10,18,275,10000,409.2391142
1,14,128,285,10000,44.07421692
3,9,18,273,10000,128.6101765
3,9,128,274,10000,893.4042526
3,7,18,274,10000,57.56148752
3,8,20,273,10000,67.50453786
5,11,34,277,10000,379.3881058
1,9,47,276,10000,6.768427365
2,14,28,279,10000,1916.948521
1,10,28,276,10000,5.564860673
1,12,34,280,10000,164.1978365
5,16,46,288,10000,434.0250786
1,8,41,277,10000,360.6900703
1,16,41,280,10000,31.92607872
4,10,41,274,10000,159.4681302
4,13,41,285,10000,193.6119228
5,12,48,278,10000,451.0290083
1,19,41,277,10000,9.035327024
5,10,95,278,3200,504.7725328
3,9,18,275,10000,506.08125
5,16,31,285,10000,584.3235741
5,9,47,272,10000,782.3578743
1,13,48,283,10000,19.57141306
3,18,47,280,10000,244.2068595
3,7,18,271,10000,4.313030847
1,15,18,286,10000,716.8446862
1,7,22,271,10000,497.4385407
2,12,12,277,10000,196.7916904
2,9,20,271,10000,475.3692305
4,16,34,278,10000,205.0325523
5,10,128,273,10000,176.5271258
1,12,47,283,9000,93.53357804
2,14,18,279,10000,4055.376248
2,16,63,273,4200,1643.372757
3,14,48,279,10000,981.1652432
3,15,48,279,10000,119.0111182
4,8,18,274,10000,388.9825637
3,19,24,279,10000,738.3839292
3,13,46,279,10000,1573.788164
1,17,11,278,10000,55.98518931
2,19,95,274,10000,833.6686102
1,12,48,279,10000,47.43593
3,8,24,271,10000,70.59772011
3,8,47,271,10000,650.1491658
1,12,63,283,9000,2463.530309
4,15,41,286,10000,1617.803071
2,18,28,274,9000,4.254118391
5,10,47,273,10000,189.7768717
4,11,41,276,10000,13.13473677
2,19,12,274,10000,2576.325647
1,11,26,277,10000,3.48556081
2,14,46,276,10000,1342.577477
4,14,12,277,10000,1278.224839
3,16,46,286,10000,26.36655927
4,15,24,279,10000,608.3424043
4,16,41,287,10000,318.9074635
5,9,20,278,1100,282.9461788
5,10,59,276,9000,1066.109394
3,18,59,286,10000,2127.125497
1,10,18,279,9000,406.9539275
2,8,20,277,10000,1035.378824
3,17,18,286,10000,397.6304296
3,7,26,274,10000,1.018067651
5,12,48,275,10000,12.08888356
3,10,63,279,10000,640.4049308
4,11,28,276,10000,229.8870541
3,14,63,279,10000,674.8502152
2,9,18,277,10000,12.55732408
4,9,46,275,10000,1807.50568
5,19,41,277,10000,743.296557
3,11,63,282,10000,316.1257328
5,14,48,288,10000,298.6796795
4,16,46,287,10000,780.434619
1,13,26,279,10000,737.4621674
5,10,18,279,10000,256.4396233
1,10,41,277,10000,169.2804978
5,7,18,277,3100,741.0135447
4,16,47,287,10000,94.29536583
5,9,24,278,1100,105.5685209
2,14,26,277,10000,8.909261699
1,16,48,280,10000,16.78932825
3,13,48,276,10000,16.97776537
1,8,20,271,10000,1681.611389
1,11,41,277,10000,364.0539192
5,17,63,288,10000,1236.216756
2,12,20,277,10000,520.2897631
5,12,18,275,10000,495.2810072
4,11,26,274,10000,7.282224272
3,15,41,279,10000,731.5853399
5,14,20,279,10000,49.4266568
1,18,24,278,10000,783.0408407
5,13,31,283,10000,499.8410606
5,10,41,279,10000,418.0859338
5,7,59,270,10000,247.8298273
5,8,24,277,1200,776.7046628
1,9,63,276,10000,12.75599784
4,11,18,282,10000,20.13747526
3,16,95,286,10000,720.4790631
1,19,48,281,10000,130.3497941
1,9,12,273,10000,203.5087087
4,12,18,275,10000,391.7386904
2,8,11,277,10000,64.59787226
2,19,48,277,10000,329.4394641
4,18,31,286,10000,2113.439289
2,9,41,271,10000,70.06179966
1,14,59,285,10000,259.7829449
5,18,28,287,10000,363.3491986
1,7,47,271,10000,32.11802983
1,9,95,277,9000,353.7604366
1,15,18,281,10000,688.3878453
4,19,31,286,10000,156.851242
2,11,128,275,10000,355.7826036
4,18,41,277,10000,657.4692984
3,9,128,275,10000,10.18377451
1,16,26,285,10000,165.5299217
3,15,59,285,10000,527.674965
5,15,18,279,10000,914.3018302
5,12,31,275,10000,287.2553871
3,12,47,276,10000,597.6791682
3,7,48,274,10000,41.50106079
2,12,28,277,10000,9.143407755
4,17,41,286,10000,1008.712109
5,12,26,278,10000,854.0777727
1,12,63,279,10000,1276.145519
3,19,24,279,10000,700.4665141
2,16,48,278,10000,30.06617523
4,18,11,280,10000,281.4995996
1,13,20,283,10000,95.37676494
4,18,11,280,10000,419.9614825
1,13,18,279,10000,51.89870577
3,12,20,283,10000,108.3519975
1,17,59,282,10000,810.775803
4,19,95,286,10000,226.8858088
3,7,12,274,10000,25.76614645
4,14,20,277,10000,854.493469
1,17,48,278,10000,94.63587453
3,16,46,277,10000,1342.131143
1,12,46,280,10000,495.1716574
5,19,63,287,10000,200.5389469
1,15,24,282,10000,855.9310085
1,13,95,281,10000,528.0305883
4,18,63,286,10000,2110.182011
2,9,12,277,10000,7.21758051
5,18,63,283,10000,1486.956013
3,16,128,279,10000,1789.91964
4,13,47,276,10000,373.782657
5,14,22,277,10000,394.5931272
1,16,46,282,10000,27.44287024
3,10,24,275,10000,26.94741401
5,9,48,275,10000,143.6838443
3,14,47,279,10000,15.74352437
5,19,41,282,10000,264.9878688
1,18,28,278,10000,963.2476862
1,11,63,277,10000,830.1809933
2,11,48,275,10000,502.6793638
4,12,128,276,10000,820.7755755
4,13,24,285,10000,6.789035501
2,17,31,274,10000,759.6808324
2,18,46,278,10000,1096.337176
3,16,24,277,10000,932.2648395
5,16,28,285,10000,371.120282
4,7,20,274,10000,1655.295859
1,8,26,271,10000,140.5067106
1,12,24,279,10000,152.6915557
2,14,48,279,10000,203.7349097
3,12,24,283,10000,199.8813495
1,14,28,285,10000,4.605095929
5,16,18,285,10000,1114.217844
3,12,12,279,10000,1224.85462
4,15,95,286,10000,834.7940062
1,10,48,277,10000,109.4373416
5,15,20,287,10000,1689.204866
4,16,12,278,10000,175.8443397
1,17,28,282,10000,464.4110673
3,14,26,285,10000,495.2896871
1,17,48,282,10000,3165.247285
2,19,47,277,10000,23.06302567
1,8,20,276,10000,759.5193368
4,15,59,278,10000,1624.486556
5,18,47,287,10000,146.8950956
1,10,12,276,10000,61.67609562
2,14,12,276,10000,1247.990145
2,19,20,274,10000,821.5929031
4,10,46,274,10000,459.3740045
2,13,41,277,10000,1666.77858
1,11,18,277,10000,258.1322525
5,8,47,271,10000,45.05477614
5,16,46,285,10000,53.19232454
2,9,18,274,10000,224.5937618
2,9,26,274,10000,99.80504123
5,9,11,276,8000,407.1090582
5,12,48,285,10000,214.9121279
5,19,28,277,10000,395.2392817
2,14,18,276,10000,240.0124869
4,13,41,277,10000,19.81852509
4,8,63,274,10000,1296.349304
5,7,26,277,3100,651.1745308
2,18,41,277,10000,485.2278767
5,14,20,288,10000,774.3436327
1,7,31,275,10000,129.3758791
5,9,20,276,8000,123.9202048
4,15,18,279,10000,286.1386891
1,10,26,277,10000,36.93397952
1,8,18,275,8000,700.6119573
4,14,41,286,10000,412.5123866
1,11,48,277,10000,23.24441868
5,19,47,277,10000,999.5827202
1,12,46,279,10000,1550.546771
2,18,128,277,10000,2186.854559
3,13,20,279,10000,1.022484451
5,11,28,274,10000,142.180815
2,18,31,274,9000,670.1837525
3,19,48,276,10000,16.09790277
2,11,18,278,10000,2049.165755
3,11,34,275,10000,605.2339835
3,12,31,283,10000,42.93322242
2,9,18,277,10000,55.23023636
4,7,128,275,10000,161.5584009
4,16,18,279,10000,45.3671543
5,17,12,284,10000,495.7633248
3,17,18,280,10000,96.50134513
2,16,18,278,10000,377.3520105
4,16,48,278,10000,8.741783278
3,16,11,279,10000,1084.228629
1,9,46,273,10000,3317.883335
5,8,95,270,10000,18.3640304
4,8,47,274,10000,450.6714187
1,10,48,276,10000,139.0199648
2,14,11,276,10000,8.145094487
2,8,18,274,10000,34.32091564
3,12,12,276,10000,7.106843978
3,13,22,284,10000,185.2848832
2,13,22,276,10000,199.072461
3,11,95,276,10000,232.3429267
5,12,12,275,10000,278.0505453
4,13,128,285,10000,491.5952137
3,9,18,273,10000,393.2166065
5,8,48,271,10000,1004.862416
1,16,11,280,10000,460.9061298
5,15,48,277,10000,130.7781196
1,8,41,277,10000,144.1812472
4,12,18,284,10000,996.3770294
3,15,59,285,10000,2.220349704
3,19,46,285,10000,1665.384025
2,9,128,271,10000,273.5292702
5,10,18,279,10000,19.10064222
3,12,41,283,10000,100.131
2,9,48,277,10000,491.827922
3,9,47,274,10000,490.9030822
4,9,48,275,10000,233.9843309
2,19,48,274,10000,57.66504726
4,11,48,274,10000,468.7443869
2,15,48,273,550,98.66180244
5,18,128,283,10000,1171.795349
2,19,20,278,10000,291.2402815
5,8,31,277,1200,19.39958156
1,17,34,282,10000,571.1750547
2,14,31,277,10000,23.46342742
2,9,47,271,10000,212.9360429
5,18,46,277,10000,2804.633809
5,7,28,270,10000,54.27177896
1,8,28,276,10000,128.5802849
5,10,28,276,9000,354.7254074
5,14,63,279,10000,1266.441994
2,9,48,274,10000,789.7781389
2,8,41,277,10000,672.3807545
3,13,59,276,10000,1725.947072
2,13,28,277,10000,45.41004493
3,10,12,275,10000,594.5370922
5,10,24,273,10000,132.1362257
3,18,22,286,10000,226.3569287
1,19,26,277,10000,568.9008169
2,13,95,275,10000,646.8722761
5,18,41,287,10000,330.4741495
3,10,12,279,10000,683.2715332
1,17,63,282,10000,1231.779771
4,14,48,277,10000,12.50626176
2,9,22,274,10000,29.44586269
1,12,34,279,10000,493.1395115
3,9,28,273,10000,9.353415619
2,13,18,275,10000,11.17820301
3,12,12,283,10000,774.2825887
5,11,48,279,7000,37.46337397
4,7,26,274,10000,894.1300354
4,10,11,279,10000,399.159217
4,12,41,276,10000,50.51209152
1,13,18,279,10000,704.902125
3,18,41,286,10000,372.2869039
2,8,22,277,10000,42.581418
3,17,48,280,10000,553.3913861
5,17,47,288,10000,404.3550562
3,19,41,276,10000,504.8206765
2,17,18,278,10000,570.5854982
4,11,48,282,10000,18.53962653
2,17,34,274,10000,1565.875511
1,8,47,276,10000,446.3188147
3,11,63,275,10000,674.1753437
3,10,63,275,10000,610.1018385
4,11,47,274,10000,277.525771
3,13,12,284,10000,611.0565158
2,15,12,278,10000,1041.41459
3,9,12,273,10000,793.6556677
1,18,48,278,10000,1362.722245
5,16,34,288,10000,389.3088221
1,14,59,281,10000,1210.996694
4,10,12,274,10000,3.949810425
5,15,18,277,10000,479.7521164
4,12,48,284,10000,63.03703785
3,9,48,273,10000,297.716822
4,11,48,276,10000,43.25467212
1,14,48,281,10000,223.2517934
5,18,63,287,10000,12.14578323
2,13,12,282,10000,42.54626821
2,19,24,277,10000,577.6420882
3,10,95,275,10000,191.1067591
2,11,34,274,10000,92.26196952
5,9,18,272,10000,793.5246377
5,18,41,283,10000,386.377729
5,15,63,277,10000,1684.368286
5,10,18,279,10000,11.52633376
2,13,20,282,10000,394.2797794
4,12,18,284,10000,417.5564909
4,14,11,277,10000,123.1515381
5,19,48,282,10000,2.779189298
2,14,20,276,10000,51.47375747
2,12,47,276,10000,578.6663324
1,16,63,280,10000,590.3633697
3,11,28,275,10000,15.13823627
4,9,128,275,10000,1304.003958
1,11,12,277,10000,879.1654053
4,16,18,279,10000,1591.284334
1,10,22,279,9000,169.9437827
2,14,41,277,10000,372.4452942
3,16,41,277,10000,725.6767926
1,16,41,282,10000,284.0865309
5,16,18,285,10000,1587.726077
2,19,18,278,10000,256.8976002
5,14,28,285,10000,22.58422745
1,10,20,276,10000,2.101482403
1,16,18,285,10000,4.58056664
3,13,41,284,10000,209.0598777
3,17,28,277,10000,1387.731265
5,14,59,288,10000,2523.641534
2,18,59,274,9000,3114.067125
4,9,48,275,10000,117.1393481
3,11,28,276,10000,224.0116393
1,8,22,276,10000,78.43126626
1,12,18,279,10000,26.89552345
5,7,18,270,10000,246.2923911
3,18,24,277,10000,40.40219198
5,11,59,274,10000,560.211094
3,15,24,285,10000,17.83369111
5,10,18,278,3200,6.95234982
2,12,48,276,10000,6.919865062
4,17,47,277,10000,1615.071476
3,8,28,274,10000,198.0184422
4,8,95,275,10000,727.7354548
3,10,20,275,10000,799.4745123
1,10,18,279,9000,4.489144835
3,12,26,276,10000,143.0381663
1,12,28,279,10000,47.55329829
2,15,48,277,10000,432.5755996
4,9,34,274,10000,45.63416437
4,16,31,287,10000,723.275501
2,12,48,276,10000,68.48007536
2,13,31,276,10000,25.8389745
3,11,47,282,10000,148.4350954
4,13,12,277,10000,5.40881311
1,18,26,284,10000,307.6185517
5,19,128,277,10000,1450.491191
4,11,18,274,10000,717.2865137
2,17,24,278,10000,681.1719635
3,7,12,271,10000,178.2004834
4,11,46,276,10000,538.8130263
1,15,46,282,10000,37.27936417
2,16,46,273,4200,621.4044302
5,11,31,279,7000,752.5081655
1,8,46,271,10000,31.48289806
5,12,95,285,10000,374.4191826
1,13,128,279,10000,24.56000195
2,15,46,277,10000,1682.523972
4,8,18,274,10000,313.7491957
5,18,18,283,10000,384.8908808
3,10,12,279,10000,2074.547702
3,16,46,279,10000,903.370725
4,18,48,286,10000,1030.744163
2,11,24,275,10000,812.9605968
5,13,46,276,10000,2815.086682
5,8,18,277,1200,35.87197788
4,13,11,277,10000,380.8275964
4,7,31,274,10000,699.6984963
3,19,41,285,10000,28.13594593
5,10,41,276,9000,215.5360585
1,15,95,282,10000,218.3656728
1,13,41,279,10000,19.04937728
2,16,26,273,4200,247.7433508
4,17,12,286,10000,3129.576692
5,18,18,287,10000,9.332675778
4,15,28,286,10000,80.60845405
4,10,41,279,10000,179.5494804
3,19,12,285,10000,1725.085744
2,14,34,276,10000,149.0697314
5,19,18,277,10000,1511.872809
5,9,41,275,10000,44.66743602
1,13,47,283,10000,362.6285196
1,11,24,277,10000,65.60798419
2,12,46,281,10000,413.375073
2,18,47,277,10000,1006.142491
5,16,28,288,10000,397.787531
2,12,47,275,10000,123.3673513
4,17,26,286,10000,1460.889836
1,18,46,284,10000,1108.664955
2,15,18,277,10000,496.2129717
2,15,20,277,10000,1978.155692
5,19,34,277,10000,88.3320275
5,10,95,278,3200,4.824917823
4,18,59,277,10000,5.042306731
4,13,41,277,10000,30.48797985
5,16,48,288,10000,351.0936563
3,14,46,279,10000,15.61736148
5,14,128,285,10000,362.0127525
1,9,59,276,10000,59.12236215
3,19,47,276,10000,1340.905357
4,16,95,279,10000,741.6049198
3,8,26,274,10000,269.2973893
1,14,59,281,10000,2340.079619
2,15,48,273,550,54.02010324
5,13,18,283,10000,393.0522667
5,18,48,277,10000,16.03507488
2,19,128,274,10000,1173.625665
5,11,41,274,10000,325.8669972
2,16,34,278,10000,340.5291159
2,8,41,277,10000,2.733411285
5,11,59,279,7000,513.2296951
3,19,41,279,10000,26.74986283
3,17,12,280,10000,1437.624858
5,19,128,287,10000,630.4790732
2,16,12,273,4200,1072.172517
5,19,63,277,10000,2134.64244
3,18,47,280,10000,300.6105486
3,16,128,277,10000,1231.902245
4,12,26,275,10000,433.3467134
3,19,18,276,10000,1404.359829
4,9,59,275,10000,2253.293201
2,7,18,277,10000,6.38258982
3,8,63,271,10000,526.9618696
3,7,47,274,10000,83.09057049
5,18,47,277,10000,2637.027094
3,10,41,275,10000,1171.306703
3,16,12,279,10000,1839.734173
3,10,41,275,10000,350.6980838
5,12,46,278,10000,1803.328017
1,17,12,282,10000,880.1174894
4,12,63,276,10000,819.6842059
4,17,48,286,10000,744.5454527
3,19,12,279,10000,49.66849303
1,17,95,282,10000,208.8173905
1,19,48,277,10000,77.60419139
5,16,31,285,10000,1034.477908
3,18,11,280,10000,398.1058491
2,16,128,273,4200,3032.738294
1,18,18,278,10000,1537.631599
5,15,48,287,10000,124.4217901
5,9,46,275,10000,1621.448709
2,7,128,277,10000,548.2248127
4,12,128,275,10000,1775.971542
3,14,128,276,10000,141.475765
2,15,95,278,10000,1005.580822
2,13,41,275,10000,1540.447021
5,17,18,288,10000,1006.887155
5,14,41,277,10000,579.8686392
5,18,26,287,10000,12.27642252
3,15,24,285,10000,10.08371971
2,19,48,278,10000,38.43355613
5,10,28,273,10000,106.5906959
1,12,31,279,10000,9.841269748
5,11,41,274,10000,215.2610099
5,13,63,283,10000,931.7395748
1,14,18,280,10000,420.8194031
1,14,22,285,10000,45.66634539
4,13,48,276,10000,175.6099275
3,14,63,276,10000,971.7978879
2,12,20,276,10000,94.24373873
5,16,47,288,10000,2158.484595
4,12,34,276,10000,419.0067865
2,13,47,276,10000,543.2208867
4,19,128,286,10000,1200.913164
3,11,48,275,10000,246.6642849
5,12,18,281,10000,6.234004248
1,15,18,282,10000,46.67844162
1,10,24,276,10000,200.5360481
4,16,22,287,10000,249.7159642
5,10,22,273,10000,37.3664175
4,11,34,282,10000,21.70678513
3,11,47,276,10000,168.8794087
4,19,47,276,10000,428.4960913
3,14,48,276,10000,24.86507512
4,11,48,282,10000,59.28251386
3,7,41,274,10000,917.3524215
5,13,95,276,10000,879.7603001
2,14,41,279,10000,1478.137389
4,18,26,280,10000,761.6243141
2,13,18,276,10000,2.787284827
1,10,11,279,9000,13.40942181
1,15,128,281,10000,10.1957151
2,13,128,276,10000,158.5685784
3,10,48,275,10000,34.23493739
5,13,95,276,10000,835.0609351
3,15,12,277,10000,1022.79053
4,7,26,275,10000,1286.500794
4,11,41,282,10000,6.810243004
3,14,48,285,10000,95.92510741
2,18,18,274,9000,222.9834329
3,9,18,275,10000,636.0474101
1,19,18,277,10000,509.9962999
1,18,41,278,10000,1966.829902
1,13,41,283,10000,8.127370882
2,14,18,276,10000,200.6010927
5,13,12,276,10000,2189.323898
1,15,24,286,10000,796.9276911
2,16,22,278,10000,156.2459659
3,10,22,279,10000,4.572689477
1,12,47,279,10000,512.1172524
5,11,24,282,10000,15.5407082
3,19,46,276,10000,540.0860509
5,15,28,286,10000,642.1645874
5,10,48,279,10000,375.0935312
5,12,11,285,10000,459.69279
2,12,48,275,10000,61.07505809
2,17,24,278,10000,933.897949
3,9,128,273,10000,299.016064
2,10,41,277,10000,34.7356826
4,17,18,286,10000,73.62304278
1,9,20,276,10000,697.256418
1,12,48,279,10000,21.15119237
3,15,47,279,10000,47.18035981
1,17,31,282,10000,779.7457
4,18,63,277,10000,44.6689493
2,19,41,274,10000,30.58272512
1,10,20,277,10000,1719.304365
1,14,26,285,10000,2.575530071
1,10,41,275,10000,493.0505259
5,10,12,278,3200,27.92502062
3,11,48,276,10000,395.4416993
2,16,48,278,10000,740.9363381
3,9,22,275,10000,143.0518701
2,13,47,277,10000,1437.903938
2,9,41,271,10000,125.443409
5,15,48,287,10000,402.8898465
3,12,11,276,10000,20.76567235
5,18,59,283,10000,2726.397084
1,12,48,279,10000,54.97548921
1,9,12,273,10000,1686.079211
5,9,41,272,10000,870.0039572
1,8,48,271,10000,44.06143447
4,15,48,278,10000,28.57189736
1,9,48,277,9000,735.886748
4,16,95,287,10000,332.9958123
1,9,12,273,10000,2821.926064
4,11,41,274,10000,345.0432645
5,9,59,272,10000,2476.482089
5,9,28,276,8000,244.7188739
4,10,63,274,10000,820.4806846
4,16,48,287,10000,12.79374225
3,16,18,279,10000,1299.303171
5,9,63,275,10000,934.2597393
3,10,47,279,10000,1828.721663
3,16,47,279,10000,661.2104271
3,14,20,276,10000,803.7237357
2,11,48,275,10000,989.5338921
2,13,63,276,10000,32.02430892
1,15,95,281,10000,276.5510041
2,19,18,277,10000,127.8831674
3,16,48,279,10000,241.4646971
3,16,18,279,10000,99.15549907
2,14,18,277,10000,91.52196028
3,18,46,286,10000,2330.276279
4,15,59,286,10000,1997.989154
3,14,41,285,10000,122.7574709
3,17,12,280,10000,471.8876234
3,9,41,273,10000,581.7114428
3,14,18,276,10000,2001.084759
2,15,22,273,550,351.7663974
5,19,41,282,10000,1187.555635
3,7,59,271,10000,2458.017475
1,8,11,276,10000,8.106829661
1,15,48,286,10000,469.0350816
5,12,28,281,10000,5.415474212
4,8,41,275,10000,569.8302397
5,11,26,282,10000,128.7856716
5,12,20,281,10000,29.2670296
3,19,41,276,10000,433.2072097
2,13,31,277,10000,792.1178831
1,12,63,283,9000,62.02414442
3,11,41,276,10000,921.5320726
5,15,18,279,10000,1068.607947
1,15,31,281,10000,327.8699751
1,13,95,283,10000,1.436631746
1,15,63,282,10000,5.825191513
2,8,11,268,10000,806.2947471
4,10,48,279,10000,150.9621097
2,11,63,275,10000,1004.566908
2,11,18,279,10000,2.302058633
3,14,47,285,10000,1451.123829
5,17,63,284,10000,337.6336201
2,11,41,279,10000,471.9762643
4,7,28,274,10000,315.3557693
5,12,18,278,10000,251.4051244
3,16,48,277,10000,18.92334604
2,9,48,271,10000,31.33454527
5,9,46,272,10000,1843.586106
2,16,20,278,10000,19.23301041
1,8,41,271,10000,1409.32662
4,12,46,284,10000,1069.380203
2,10,63,274,10000,825.6039992
5,19,47,287,10000,39.43130487
5,11,11,274,10000,9.90198368
5,18,24,283,10000,214.2047073
3,14,28,285,10000,152.4035934
3,7,47,274,10000,152.4066389
3,9,18,273,10000,1601.539308
5,17,59,277,10000,2412.810497
3,8,128,273,10000,12.81696843
3,19,48,279,10000,18.37678627
5,15,128,287,10000,1042.078938
2,13,63,282,10000,10.27057774
3,7,31,274,10000,790.727085
2,14,28,276,10000,25.37100324
5,10,48,278,3200,74.6354481
5,9,12,272,10000,207.435603
4,19,18,276,10000,69.82212033
3,7,47,274,10000,459.2922229
3,14,41,279,10000,1501.205599
3,10,22,275,10000,1343.06854
4,17,48,280,10000,136.8126015
5,17,24,284,10000,883.7885916
1,14,26,281,10000,714.8426846
5,14,34,285,10000,443.3787301
4,12,59,284,10000,888.133347
3,14,47,285,10000,20.16520483
4,19,11,286,10000,408.5072601
5,14,24,288,10000,848.8928873
2,10,28,277,10000,608.2654716
3,14,28,285,10000,168.0521037
1,9,18,276,10000,267.6750517
5,13,41,287,10000,106.5339448
2,18,48,278,10000,97.74067279
3,16,95,277,10000,472.409528
1,18,95,278,10000,2008.438448
4,7,47,275,10000,64.36956248
5,17,26,284,10000,518.0288571
3,15,41,277,10000,61.38167213
3,8,31,274,10000,138.7502683
3,19,47,285,10000,3.449170662
5,13,26,278,10000,577.9195213
3,10,18,279,10000,467.5878581
1,19,63,281,10000,1718.639283
5,19,12,277,10000,2847.824743
5,12,26,285,10000,948.3588767
5,10,18,279,10000,8.603044873
4,19,59,279,10000,47.82327355
1,17,41,286,10000,378.2342607
4,13,46,276,10000,500.5142871
2,10,63,277,10000,308.5838383
2,11,41,275,10000,995.1908496
4,15,28,278,10000,36.73505377
1,12,63,279,10000,19.49921102
3,11,48,282,10000,10.42647197
2,8,47,274,10000,749.9939616
3,10,22,275,10000,2.500964073
1,10,12,279,9000,1043.650689
5,10,22,279,10000,313.7997491
3,11,41,276,10000,328.0179407
5,13,31,287,10000,159.1706281
5,15,128,287,10000,144.4311315
5,12,63,275,10000,1601.371675
2,10,26,277,10000,353.579976
5,14,41,277,10000,816.1400614
5,12,18,281,10000,80.94440937
